query_id,question_type,n_required_documents,n_required_evidence_facts,condition,hit@1,hit@3,hit@4,hit@5,hit@10,evidence_recall@1,evidence_recall@3,evidence_recall@4,evidence_recall@5,evidence_recall@10,precision@1,precision@3,precision@4,precision@5,precision@10,mrr@1,mrr@3,mrr@4,mrr@5,mrr@10,map@1,map@3,map@4,map@5,map@10,ndcg@1,ndcg@3,ndcg@4,ndcg@5,ndcg@10,all_evidence_hit@1,all_evidence_hit@3,all_evidence_hit@4,all_evidence_hit@5,all_evidence_hit@10,doc_recall@1,doc_recall@3,doc_recall@4,doc_recall@5,doc_recall@10,first_relevant_rank,complete_evidence_rank
q01661,temporal,3,3,generated,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.18154179253735267,0.18154179253735267,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,1.0,5,
q01670,temporal,2,2,generated,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.21840743681816419,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,6,
q01682,inference,3,4,generated,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.5,0.75,0.0,0.0,0.25,0.2,0.2,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0625,0.0625,0.125,0.0,0.0,0.16812753627111746,0.16812753627111746,0.29127873064148246,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,4,
q01709,inference,3,3,generated,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.05,0.1,0.0,0.0,0.0,0.15101961822780524,0.2638647595767405,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,5,
q01799,comparison,3,3,generated,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.25,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.40740740740740744,1.0,0.46927872602275644,0.46927872602275644,0.46927872602275644,0.6105456988825855,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1,
q01886,inference,3,3,generated,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.25,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.25,0.25,0.3125,1.0,0.46927872602275644,0.3903800499921017,0.3903800499921017,0.5135312443624667,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,1,
q01922,inference,3,3,generated,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.11751610475642714,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,9,
q01975,inference,2,2,generated,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.4,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.75,0.75,0.75,1.0,0.6131471927654584,0.8772153153380493,0.8772153153380493,0.8772153153380493,0.0,0.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1,4
q01985,temporal,3,3,generated,0.0,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.25,0.2,0.1,0.0,0.5,0.5,0.5,0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.2960819109658652,0.2960819109658652,0.2960819109658652,0.2960819109658652,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,
q02005,temporal,3,3,generated,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.46927872602275644,0.46927872602275644,0.46927872602275644,0.46927872602275644,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,1,
q02018,comparison,2,2,generated,0.0,1.0,1.0,1.0,1.0,0.0,0.5,0.5,0.5,1.0,0.0,0.3333333333333333,0.25,0.2,0.2,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.2777777777777778,0.0,0.3065735963827292,0.3065735963827292,0.3065735963827292,0.4911492931622974,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5,1.0,3,9
q02111,inference,3,3,generated,0.0,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.25,0.2,0.1,0.0,0.5,0.5,0.5,0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.2960819109658652,0.2960819109658652,0.2960819109658652,0.2960819109658652,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,2,
q02119,comparison,2,2,generated,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.5,0.4,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.8333333333333333,1.0,0.9197207891481876,0.9197207891481876,0.9197207891481876,0.9197207891481876,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1,3
q02125,inference,3,4,generated,1.0,1.0,1.0,1.0,1.0,0.25,0.5,0.75,0.75,1.0,1.0,0.6666666666666666,0.75,0.6,0.4,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6875,0.6875,0.8125,1.0,0.7653606369886217,0.8048099750039491,0.8048099750039491,0.9279611693743142,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,1,8
q02137,inference,3,3,generated,0.0,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.25,0.2,0.1,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.23463936301137822,0.23463936301137822,0.23463936301137822,0.23463936301137822,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,
q02219,inference,3,3,generated,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.06666666666666667,0.1619047619047619,0.0,0.0,0.0,0.18154179253735267,0.3379680345449381,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,5,
q02271,temporal,2,2,generated,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.6666666666666666,0.5,0.4,0.2,0.0,0.5,0.5,0.5,0.5,0.0,0.5833333333333333,0.5833333333333333,0.5833333333333333,0.5833333333333333,0.0,0.6934264036172708,0.6934264036172708,0.6934264036172708,0.6934264036172708,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2,3
q02351,temporal,3,3,generated,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.1480409554829326,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,8,
q02357,comparison,3,3,generated,0.0,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.25,0.2,0.1,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.1111111111111111,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.23463936301137822,0.19519002499605084,0.19519002499605084,0.19519002499605084,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,1.0,1.0,3,
q02415,temporal,3,3,generated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,,
q02469,inference,2,2,generated,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,1.0,0.3333333333333333,0.25,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4166666666666667,1.0,0.46927872602275644,0.46927872602275644,0.46927872602275644,0.617319681505689,0.0,0.0,0.0,0.0,1.0,0.5,0.5,1.0,1.0,1.0,1,8
q02477,temporal,2,2,generated,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,1.0,0.3333333333333333,0.25,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.6111111111111112,1.0,0.6131471927654584,0.6131471927654584,0.6131471927654584,0.7977228895450266,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,1.0,1.0,1,9
q02487,comparison,3,3,generated,0.0,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.25,0.2,0.2,0.0,0.5,0.5,0.5,0.5,0.0,0.16666666666666666,0.125,0.125,0.18055555555555555,0.0,0.2960819109658652,0.24630238874073,0.24630238874073,0.3638184934971571,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,2,
q02499,temporal,3,3,generated,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.25,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.25,0.25,0.3333333333333333,1.0,0.46927872602275644,0.3903800499921017,0.3903800499921017,0.5294362295028773,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,
